game_id,game_date,team,FGA_2,FGM_2,FGA_3,FGM_3,FTA,FTM,AST,BLK,STL,TOV,TOV_team,DREB,OREB,F_tech,F_personal,team_score,opponent_team_score,largest_lead,notD1_incomplete,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away,home_away_NS,travel_dist,result,game_count,wins,win_per,home_game_count,away_game_count,region
game_2022_3661,2022-02-06,miami_hurricanes,41,11,25,4,9,4,12,2,7,18,2,22,12,0,24,38,85,0.0,False,0.0,3.0,2759.0,0.0,1144.0,away,-1,1144.0,0,31,19,0.6129032258064516,15.0,10.0,North
game_2022_3662,2022-02-06,florida_state_seminoles,38,20,13,6,18,12,15,2,6,16,0,28,4,0,14,70,65,18.0,False,0.0,3.0,2678.0,0.0,793.0,home,1,0.0,1,28,17,0.6071428571428571,15.0,11.0,North
game_2022_3694,2022-02-07,georgia_tech_yellow_jackets,40,17,17,3,6,5,7,5,8,15,1,21,9,0,9,48,59,5.0,False,0.0,6.0,5500.0,0.0,28.0,away,-1,575.0,0,31,21,0.6774193548387096,16.0,13.0,North
game_2022_3813,2022-02-10,florida_state_seminoles,43,22,10,3,9,6,12,3,6,17,2,30,8,0,14,59,56,10.0,False,0.0,4.0,2327.0,0.0,792.0,away,-1,792.0,1,28,17,0.6071428571428571,15.0,11.0,North
game_2022_3817,2022-02-10,miami_hurricanes,30,9,27,10,11,5,14,4,9,24,2,21,15,0,16,53,69,2.0,False,0.0,4.0,4906.0,0.0,895.0,away,-1,1862.0,0,31,19,0.6129032258064516,15.0,10.0,North
game_2022_3818,2022-02-10,georgia_tech_yellow_jackets,39,17,22,9,2,2,16,1,4,10,0,22,7,0,9,63,73,0.0,False,0.0,3.0,1551.0,0.0,222.0,away,-1,528.0,0,31,21,0.6774193548387096,16.0,13.0,North
game_2022_4013,2022-02-13,miami_hurricanes,32,18,17,9,16,13,19,1,12,17,1,17,6,0,16,76,59,22.0,False,0.0,3.0,2034.0,0.0,1862.0,home,1,0.0,1,31,19,0.6129032258064516,15.0,10.0,North
game_2022_4013,2022-02-13,florida_state_seminoles,36,18,13,5,11,8,15,0,6,25,2,17,9,0,15,59,76,2.0,False,0.0,3.0,2034.0,0.0,1154.0,away,-1,661.0,0,28,17,0.6071428571428571,15.0,11.0,North
game_2022_4019,2022-02-13,georgia_tech_yellow_jackets,44,30,21,6,19,14,26,0,2,13,1,24,13,0,18,92,84,17.0,False,5.0,3.0,2268.0,0.0,528.0,home,1,0.0,1,31,21,0.6774193548387096,16.0,13.0,North
game_2022_4162,2022-02-17,miami_hurricanes,34,18,18,3,20,15,10,2,10,13,1,29,6,0,18,60,50,17.0,False,0.0,2.0,1298.0,0.0,1383.0,home,1,0.0,1,31,19,0.6129032258064516,15.0,10.0,North
game_2022_4163,2022-02-17,georgia_tech_yellow_jackets,39,14,24,9,17,11,16,5,11,11,0,31,4,0,12,66,72,4.0,False,5.0,4.0,3099.0,0.0,0.0,home,1,0.0,0,31,21,0.6774193548387096,16.0,13.0,North
game_2022_4164,2022-02-17,florida_state_seminoles,40,21,10,3,27,15,12,5,2,13,0,25,8,0,21,66,58,9.0,False,0.0,2.0,2049.0,0.0,1572.0,home,1,0.0,1,28,17,0.6071428571428571,15.0,11.0,North
game_2022_4394,2022-02-20,florida_state_seminoles,41,17,15,4,4,3,17,5,3,14,0,27,5,0,15,49,64,2.0,False,0.0,3.0,3322.0,0.0,0.0,home,1,0.0,0,28,17,0.6071428571428571,15.0,11.0,North
game_2022_4395,2022-02-20,miami_hurricanes,40,17,11,4,9,5,11,2,11,14,0,24,6,0,16,51,39,19.0,False,0.0,3.0,2038.0,0.0,984.0,away,-1,984.0,1,31,19,0.6129032258064516,15.0,10.0,North
game_2022_4395,2022-02-20,georgia_tech_yellow_jackets,33,11,16,3,13,8,7,1,4,22,2,25,13,0,15,39,51,2.0,False,0.0,3.0,2038.0,0.0,0.0,home,1,0.0,0,31,21,0.6774193548387096,16.0,13.0,North
game_2022_4524,2022-02-24,florida_state_seminoles,46,18,13,4,23,17,16,3,6,15,0,23,12,0,16,65,63,11.0,False,5.0,4.0,2364.0,0.0,0.0,home,1,0.0,1,28,17,0.6071428571428571,15.0,11.0,North
game_2022_4524,2022-02-24,georgia_tech_yellow_jackets,48,22,11,4,9,7,17,2,7,18,0,28,8,0,22,63,65,8.0,False,5.0,4.0,2364.0,0.0,367.0,away,-1,367.0,0,31,21,0.6774193548387096,16.0,13.0,North
game_2022_4529,2022-02-24,miami_hurricanes,43,19,13,4,20,13,7,2,9,14,0,24,6,0,21,63,70,7.0,False,0.0,4.0,1522.0,0.0,528.0,away,-1,1283.0,0,31,19,0.6129032258064516,15.0,10.0,North
game_2022_4760,2022-02-27,florida_state_seminoles,40,15,19,6,15,9,16,8,4,7,1,22,9,0,10,57,52,10.0,False,0.0,3.0,1720.0,0.0,1173.0,away,-1,1173.0,1,28,17,0.6071428571428571,15.0,11.0,North
game_2022_4764,2022-02-27,miami_hurricanes,36,22,22,8,12,8,17,3,9,15,0,31,15,0,12,76,40,39.0,False,0.0,3.0,0.0,0.0,1283.0,home,1,0.0,1,31,19,0.6129032258064516,15.0,10.0,North
game_2022_4765,2022-02-27,georgia_tech_yellow_jackets,42,25,14,2,13,8,15,4,2,13,1,31,11,0,10,64,56,9.0,False,0.0,3.0,0.0,0.0,729.0,away,-1,461.0,1,31,21,0.6774193548387096,16.0,13.0,North
game_2022_1907,2021-12-21,south_carolina_gamecocks,57,22,16,4,15,9,12,10,13,7,0,20,18,0,11,65,61,4.0,False,0.0,6.0,13070.0,0.0,288.0,home,1,0.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_1589,2021-12-12,south_carolina_gamecocks,49,21,17,3,27,15,7,15,5,16,0,37,24,0,16,66,59,7.0,False,0.0,9.0,12862.0,0.0,0.0,home,1,0.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_1233,2021-12-03,south_carolina_gamecocks,43,20,13,4,27,13,16,16,4,14,1,35,17,0,14,65,44,31.0,False,0.0,4.0,11657.0,0.0,0.0,home,1,0.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_1089,2021-11-29,south_carolina_gamecocks,51,28,18,4,12,11,15,6,10,15,0,40,13,0,12,79,42,45.0,False,0.0,3.0,12020.0,0.0,0.0,home,1,0.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_865,2021-11-26,elon_phoenix,38,11,19,5,1,1,7,2,2,17,5,11,10,0,18,38,79,0.0,False,0.0,4.0,11360.0,0.0,266.0,away,-1,266.0,0,29,17,0.5862068965517241,14.0,14.0,North
game_2022_865,2021-11-26,south_carolina_gamecocks,42,22,11,6,23,17,17,13,8,13,0,29,16,0,9,79,38,41.0,False,0.0,4.0,11360.0,0.0,1055.0,home,1,0.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_608,2021-11-20,south_carolina_gamecocks,48,27,11,7,19,13,26,8,5,22,0,36,13,0,16,88,60,28.0,False,0.0,3.0,667.0,-2.0,1055.0,home,0,1055.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_223,2021-11-12,south_carolina_gamecocks,40,20,20,8,11,8,18,10,4,20,2,35,14,0,20,72,41,32.0,False,0.0,3.0,2845.0,0.0,1763.0,away,0,1725.0,1,31,29,0.9354838709677419,14.0,10.0,North
game_2022_1135,2021-12-01,florida_gators,49,24,19,5,12,8,12,2,7,13,0,28,12,0,22,71,75,8.0,False,0.0,4.0,769.0,0.0,2519.0,away,-1,1116.0,0,31,21,0.6774193548387096,14.0,11.0,North
game_2022_3394,2022-02-02,davidson_wildcats,40,16,22,4,9,6,10,5,11,18,1,28,11,1,18,50,58,2.0,False,0.0,3.0,617.0,0.0,0.0,home,1,0.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_327,2021-11-14,arkansas_razorbacks,53,24,22,5,21,17,11,4,4,9,0,22,15,0,21,80,95,0.0,False,0.0,2.0,9359.0,0.0,1957.0,away,-1,1957.0,0,31,18,0.5806451612903226,17.0,11.0,North
game_2022_3667,2022-02-06,tennessee_lady_volunteers,44,14,15,3,21,19,7,1,5,15,0,25,13,0,19,56,75,2.0,False,0.0,3.0,13719.0,0.0,1598.0,away,-1,1167.0,0,31,23,0.7419354838709677,16.0,11.0,North
game_2022_866,2021-11-26,tennessee_tech_golden_eagles,36,20,13,4,21,17,16,0,6,20,0,26,4,0,23,69,81,2.0,False,0.0,4.0,200.0,0.0,2745.0,away,0,2745.0,0,30,20,0.6666666666666666,11.0,13.0,North
game_2022_866,2021-11-26,florida_gulf_coast_eagles,52,32,10,2,23,11,20,3,9,16,1,22,8,0,20,81,69,14.0,False,0.0,6.0,200.0,0.0,1920.0,home,0,1859.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_935,2021-11-27,charleston_cougars,42,18,30,10,15,10,11,2,11,13,1,21,13,0,18,76,86,4.0,False,0.0,4.0,405.0,0.0,0.0,home,1,0.0,0,30,17,0.5666666666666667,12.0,14.0,North
game_2022_1090,2021-11-29,freed_hardeman_lions,47,25,11,4,15,9,11,2,10,13,2,22,10,0,11,71,62,10.0,True,0.0,0.0,0.0,0.0,0.0,away,0,0.0,1,1,1,1.0,0.0,0.0,North
game_2022_1196,2021-12-02,belmont_bruins,29,11,30,10,25,15,11,5,9,11,0,23,9,0,13,67,62,5.0,False,0.0,4.0,1783.0,0.0,663.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,15.0,North
game_2022_1259,2021-12-04,little_rock_trojans,44,14,19,8,10,10,13,2,7,15,1,21,12,0,18,62,38,24.0,False,0.0,3.0,0.0,0.0,590.0,home,1,0.0,1,27,17,0.6296296296296297,10.0,11.0,North
game_2022_1336,2021-12-05,middle_tennessee_blue_raiders,25,12,36,16,20,12,15,3,16,16,0,23,10,0,20,84,59,31.0,False,0.0,2.0,726.0,0.0,47.0,away,-1,47.0,1,30,23,0.7666666666666667,13.0,13.0,North
game_2022_1438,2021-12-08,georgia_lady_bulldogs,51,22,16,5,12,10,15,4,9,16,2,33,19,0,11,69,40,30.0,False,0.0,3.0,1868.0,0.0,0.0,home,1,0.0,1,28,19,0.6785714285714286,16.0,9.0,North
game_2022_1591,2021-12-12,tulsa_golden_hurricane,33,15,27,13,9,9,17,4,7,10,0,30,8,0,11,78,46,36.0,False,0.0,4.0,1156.0,0.0,0.0,home,1,0.0,1,26,16,0.6153846153846154,12.0,9.0,North
game_2022_2166,2022-01-05,jacksonville_state_gamecocks,30,13,40,15,3,1,19,1,6,11,1,22,16,0,6,72,63,13.0,False,0.0,6.0,512.0,0.0,0.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2167,2022-01-05,stetson_hatters,29,15,16,2,17,13,9,0,7,19,0,19,7,0,23,49,65,1.0,False,0.0,17.0,225.0,0.0,0.0,home,1,0.0,0,31,20,0.6451612903225806,11.0,13.0,North
game_2022_2168,2022-01-05,florida_gulf_coast_eagles,26,13,41,17,18,11,19,1,11,7,0,24,6,0,7,88,57,34.0,False,0.0,25.0,1474.0,0.0,0.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_2345,2022-01-09,jacksonville_dolphins,43,21,12,5,11,7,11,1,10,21,1,22,5,0,18,64,83,2.0,False,0.0,11.0,60.0,0.0,271.0,home,1,0.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_2345,2022-01-09,florida_gulf_coast_eagles,21,18,38,12,15,11,21,2,8,17,2,23,6,0,15,83,64,34.0,False,0.0,4.0,60.0,0.0,415.0,away,-1,415.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_2258,2022-01-08,jacksonville_state_gamecocks,58,23,16,5,21,12,7,3,5,10,0,28,21,0,16,73,69,11.0,False,0.0,3.0,669.0,0.0,208.0,away,-1,208.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2260,2022-01-08,stetson_hatters,39,18,16,6,26,19,12,0,11,21,1,24,11,0,22,73,62,20.0,False,0.0,3.0,750.0,0.0,152.0,away,-1,152.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_2396,2022-01-12,jacksonville_dolphins,39,15,15,5,25,18,11,4,8,12,2,22,6,0,18,63,51,12.0,False,0.0,3.0,67.0,0.0,0.0,home,1,0.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_2396,2022-01-12,stetson_hatters,36,12,16,6,18,9,7,2,5,23,1,23,12,0,19,51,63,0.0,False,0.0,4.0,67.0,0.0,0.0,away,-1,152.0,0,31,20,0.6451612903225806,11.0,13.0,North
game_2022_2397,2022-01-12,jacksonville_state_gamecocks,30,13,33,14,15,12,19,0,3,10,0,33,7,0,16,80,70,17.0,False,0.0,4.0,745.0,0.0,208.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2398,2022-01-12,florida_gulf_coast_eagles,37,21,43,17,10,7,20,5,10,5,1,21,16,0,11,100,65,37.0,False,0.0,3.0,733.0,0.0,494.0,away,-1,866.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_2538,2022-01-15,jacksonville_dolphins,43,18,17,1,14,13,9,1,7,17,0,30,14,0,12,52,50,5.0,False,0.0,3.0,779.0,0.0,0.0,away,-1,0.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_2539,2022-01-15,jacksonville_state_gamecocks,43,19,22,7,23,17,9,1,8,6,1,23,9,0,18,76,74,8.0,False,0.0,3.0,255.0,0.0,453.0,away,-1,453.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2541,2022-01-15,florida_gulf_coast_eagles,28,13,27,10,29,17,13,3,9,9,1,19,6,0,15,73,69,6.0,False,0.0,3.0,1737.0,0.0,866.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_2542,2022-01-15,stetson_hatters,41,21,19,4,8,6,11,1,9,16,1,24,12,0,13,60,61,2.0,False,0.0,3.0,225.0,0.0,152.0,home,1,0.0,0,31,20,0.6451612903225806,11.0,13.0,North
game_2022_2717,2022-01-19,florida_gulf_coast_eagles,24,14,49,15,11,5,19,3,8,8,1,27,16,0,13,78,41,37.0,False,0.0,4.0,402.0,0.0,272.0,away,-1,272.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_2717,2022-01-19,stetson_hatters,42,17,9,0,10,7,9,0,3,19,0,32,8,0,16,41,78,2.0,False,0.0,4.0,402.0,0.0,0.0,home,1,0.0,0,31,20,0.6451612903225806,11.0,13.0,North
game_2022_2718,2022-01-19,jacksonville_state_gamecocks,45,22,16,5,12,5,11,0,5,10,0,22,16,0,11,64,47,19.0,False,0.0,4.0,255.0,0.0,804.0,away,-1,662.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2720,2022-01-19,jacksonville_dolphins,42,10,12,5,18,13,7,5,13,15,2,21,13,0,18,48,49,5.0,False,0.0,4.0,691.0,0.0,818.0,away,-1,818.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_2871,2022-01-22,florida_gulf_coast_eagles,34,20,17,5,20,11,11,5,7,18,2,37,6,0,19,66,44,30.0,False,0.0,3.0,980.0,0.0,680.0,away,-1,884.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_2871,2022-01-22,jacksonville_state_gamecocks,53,15,14,2,11,8,7,0,5,12,0,24,14,0,15,44,66,0.0,False,0.0,3.0,980.0,0.0,662.0,home,1,0.0,0,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2873,2022-01-22,jacksonville_dolphins,46,16,16,4,25,20,12,5,8,16,0,28,24,0,17,64,46,18.0,False,0.0,3.0,249.0,0.0,578.0,away,-1,946.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_2874,2022-01-22,stetson_hatters,37,15,20,11,21,12,12,1,9,12,0,33,14,0,19,75,43,32.0,False,0.0,3.0,287.0,0.0,882.0,away,-1,882.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3119,2022-01-27,jacksonville_dolphins,42,14,25,5,20,15,8,8,10,11,0,25,13,0,21,58,51,12.0,False,0.0,5.0,112.0,0.0,946.0,home,1,0.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_3121,2022-01-27,jacksonville_state_gamecocks,34,18,19,8,15,11,14,1,5,16,0,23,3,0,17,71,68,3.0,False,0.0,5.0,533.0,0.0,107.0,away,-1,107.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_3122,2022-01-27,stetson_hatters,40,17,18,2,30,24,9,3,10,24,0,32,19,0,18,64,53,18.0,False,0.0,5.0,320.0,0.0,882.0,home,1,0.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3123,2022-01-27,florida_gulf_coast_eagles,28,16,40,15,21,15,19,4,20,14,1,18,18,0,15,92,70,25.0,False,0.0,5.0,2188.0,0.0,884.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_3224,2022-01-29,stetson_hatters,39,17,24,7,19,15,15,2,8,15,1,31,15,0,17,70,52,20.0,False,0.0,2.0,312.0,0.0,0.0,home,1,0.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3225,2022-01-29,jacksonville_dolphins,38,17,14,4,17,9,12,1,10,18,0,18,10,0,22,55,53,2.0,False,0.0,2.0,375.0,0.0,0.0,home,1,0.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_3227,2022-01-29,jacksonville_state_gamecocks,49,17,10,3,19,14,6,1,6,8,1,19,14,0,18,57,62,0.0,False,0.0,2.0,968.0,0.0,618.0,away,-1,715.0,0,29,22,0.7586206896551724,12.0,13.0,North
game_2022_3228,2022-01-29,florida_gulf_coast_eagles,34,23,38,13,15,13,23,3,15,9,1,29,12,0,14,98,66,35.0,False,0.0,2.0,2047.0,0.0,0.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_3441,2022-02-03,florida_gulf_coast_eagles,9,7,52,17,9,6,19,6,8,6,1,29,8,0,12,71,44,29.0,False,0.0,5.0,305.0,0.0,1416.0,away,-1,1416.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_3442,2022-02-03,jacksonville_dolphins,46,20,13,4,20,16,9,3,9,20,0,19,11,0,21,68,84,2.0,False,0.0,5.0,513.0,0.0,749.0,away,-1,749.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_3443,2022-02-03,stetson_hatters,40,17,19,6,15,9,11,4,5,12,1,30,11,0,14,61,50,18.0,False,0.0,5.0,385.0,0.0,948.0,away,-1,948.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3445,2022-02-03,jacksonville_state_gamecocks,45,18,20,6,20,12,10,1,8,12,0,26,14,0,13,66,58,13.0,False,0.0,5.0,872.0,0.0,715.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_3551,2022-02-05,florida_gulf_coast_eagles,27,16,27,10,13,11,15,3,6,13,1,31,6,0,13,73,55,22.0,False,0.0,2.0,523.0,0.0,549.0,away,-1,1163.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_3553,2022-02-05,stetson_hatters,37,18,14,6,13,9,17,4,12,14,2,24,7,0,14,63,45,20.0,False,0.0,2.0,354.0,0.0,549.0,away,-1,1283.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3556,2022-02-05,jacksonville_dolphins,40,15,16,4,21,17,10,1,9,18,0,23,10,0,31,59,72,0.0,False,0.0,2.0,1288.0,0.0,208.0,away,-1,543.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_3556,2022-02-05,jacksonville_state_gamecocks,39,19,17,5,31,19,7,1,7,19,2,29,16,0,22,72,59,22.0,False,0.0,2.0,1288.0,0.0,0.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_3759,2022-02-09,jacksonville_state_gamecocks,47,22,18,2,20,16,8,4,8,18,2,33,11,0,22,66,70,7.0,False,0.0,4.0,0.0,0.0,680.0,away,-1,680.0,0,29,22,0.7586206896551724,12.0,13.0,North
game_2022_3759,2022-02-09,stetson_hatters,44,18,12,4,27,22,12,2,11,17,0,33,5,0,17,70,66,9.0,False,0.0,4.0,0.0,0.0,1283.0,home,1,0.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3762,2022-02-09,florida_gulf_coast_eagles,31,14,24,7,20,14,10,7,6,12,0,28,9,0,16,63,53,13.0,False,0.0,4.0,1601.0,0.0,1163.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_3764,2022-02-09,jacksonville_dolphins,36,21,22,9,11,8,20,6,10,18,0,21,11,0,16,77,60,19.0,False,0.0,4.0,182.0,0.0,543.0,home,1,0.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_3920,2022-02-12,florida_gulf_coast_eagles,23,13,44,7,15,8,12,1,11,6,0,24,14,0,17,55,58,6.0,False,0.0,3.0,2076.0,0.0,0.0,home,1,0.0,0,29,27,0.9310344827586207,13.0,9.0,North
game_2022_3920,2022-02-12,stetson_hatters,42,21,11,3,12,7,7,1,3,18,0,35,7,0,17,58,55,6.0,False,0.0,3.0,2076.0,0.0,272.0,away,-1,272.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_3924,2022-02-12,jacksonville_dolphins,33,12,14,3,15,12,7,7,8,16,1,15,5,0,19,45,61,0.0,False,0.0,3.0,101.0,0.0,0.0,home,1,0.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_3925,2022-02-12,jacksonville_state_gamecocks,38,16,21,9,12,7,14,0,8,8,0,26,12,0,14,66,48,30.0,False,0.0,3.0,712.0,0.0,680.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_4169,2022-02-17,jacksonville_dolphins,33,17,17,2,22,15,7,3,11,20,0,21,9,2,23,55,65,4.0,False,0.0,3.0,348.0,0.0,640.0,away,-1,152.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_4169,2022-02-17,stetson_hatters,35,18,13,3,27,20,15,1,8,19,1,25,7,0,20,65,55,21.0,False,0.0,5.0,348.0,0.0,272.0,home,1,0.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_4171,2022-02-17,jacksonville_state_gamecocks,39,16,15,4,21,18,4,1,9,12,0,29,5,0,12,62,53,14.0,False,0.0,5.0,143.0,0.0,280.0,away,-1,280.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_4173,2022-02-17,florida_gulf_coast_eagles,25,9,29,9,25,19,10,2,14,16,1,23,10,0,18,64,48,18.0,False,0.0,5.0,1544.0,0.0,0.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_4275,2022-02-19,stetson_hatters,29,14,14,5,17,10,11,1,8,16,0,16,5,0,15,53,65,2.0,False,0.0,2.0,1221.0,0.0,952.0,away,-1,952.0,0,31,20,0.6451612903225806,11.0,13.0,North
game_2022_4277,2022-02-19,jacksonville_dolphins,34,17,15,6,20,10,14,5,6,14,0,26,5,0,15,62,53,16.0,False,0.0,2.0,275.0,0.0,152.0,home,1,0.0,1,27,15,0.5555555555555556,11.0,13.0,North
game_2022_4278,2022-02-19,florida_gulf_coast_eagles,23,11,42,13,6,2,16,3,6,11,1,23,10,0,15,63,52,21.0,False,0.0,2.0,471.0,0.0,415.0,away,-1,415.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_4533,2022-02-24,jacksonville_state_gamecocks,43,17,23,6,15,12,9,1,14,18,0,32,14,0,22,64,51,15.0,False,0.0,4.0,924.0,0.0,487.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_4534,2022-02-24,florida_gulf_coast_eagles,19,11,31,9,27,20,15,7,11,8,0,24,4,0,18,69,61,9.0,False,0.0,5.0,1631.0,0.0,818.0,away,-1,1225.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_4535,2022-02-24,jacksonville_dolphins,51,17,21,5,10,5,7,4,6,13,0,21,14,0,12,54,72,1.0,False,0.0,5.0,355.0,0.0,0.0,home,1,0.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_4536,2022-02-24,stetson_hatters,40,20,25,8,13,11,13,5,7,17,0,28,16,0,14,75,64,22.0,False,0.0,5.0,513.0,0.0,618.0,away,-1,640.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_4638,2022-02-26,jacksonville_dolphins,29,13,13,5,17,14,4,3,5,20,5,19,8,0,16,55,78,0.0,False,0.0,2.0,2031.0,0.0,415.0,away,-1,415.0,0,27,15,0.5555555555555556,11.0,13.0,North
game_2022_4638,2022-02-26,florida_gulf_coast_eagles,27,15,29,12,16,12,23,3,9,10,2,15,8,0,13,78,55,29.0,False,0.0,2.0,2031.0,0.0,1225.0,home,1,0.0,1,29,27,0.9310344827586207,13.0,9.0,North
game_2022_4639,2022-02-26,stetson_hatters,43,20,22,3,15,10,10,6,11,19,0,32,15,0,9,59,47,12.0,False,0.0,2.0,428.0,0.0,640.0,home,1,0.0,1,31,20,0.6451612903225806,11.0,13.0,North
game_2022_4641,2022-02-26,jacksonville_state_gamecocks,44,21,15,4,20,14,10,1,7,13,0,30,11,0,17,68,49,19.0,False,0.0,2.0,1179.0,0.0,0.0,home,1,0.0,1,29,22,0.7586206896551724,12.0,13.0,North
game_2022_2404,2022-01-12,davidson_wildcats,42,20,16,3,2,1,9,4,5,16,1,19,13,0,19,50,47,10.0,False,0.0,21.0,86.0,0.0,791.0,away,-1,719.0,1,30,16,0.5333333333333333,13.0,14.0,North
game_2022_2545,2022-01-15,davidson_wildcats,37,15,23,9,19,16,12,2,6,14,2,26,12,0,15,73,67,10.0,False,0.0,3.0,530.0,0.0,719.0,home,1,0.0,1,30,16,0.5333333333333333,13.0,14.0,North
game_2022_2726,2022-01-19,davidson_wildcats,36,18,16,4,17,11,12,1,7,20,2,23,13,0,15,59,65,3.0,False,0.0,4.0,521.0,0.0,0.0,home,1,0.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_2979,2022-01-23,davidson_wildcats,37,12,26,8,10,6,9,2,6,12,0,20,13,2,17,54,68,0.0,False,0.0,2.0,558.0,0.0,989.0,away,-1,989.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_3060,2022-01-26,davidson_wildcats,31,19,15,7,10,8,10,0,4,16,0,27,8,0,23,67,37,36.0,False,0.0,3.0,0.0,0.0,547.0,away,-1,451.0,1,30,16,0.5333333333333333,13.0,14.0,North
game_2022_3326,2022-01-30,davidson_wildcats,44,11,21,9,13,11,8,2,2,9,1,22,9,0,19,60,70,2.0,False,0.0,4.0,762.0,0.0,451.0,home,1,0.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_3668,2022-02-06,davidson_wildcats,30,11,25,7,9,8,9,1,4,16,1,17,13,0,19,51,58,1.0,False,0.0,2.0,234.0,0.0,652.0,away,-1,652.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_3931,2022-02-12,davidson_wildcats,32,14,36,7,4,2,17,2,6,9,0,19,14,0,18,51,54,6.0,False,0.0,3.0,876.0,0.0,1122.0,away,-1,939.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_4113,2022-02-16,davidson_wildcats,38,22,17,5,11,9,13,1,8,13,0,16,12,1,19,68,80,0.0,False,0.0,4.0,349.0,0.0,1308.0,away,-1,652.0,0,30,16,0.5333333333333333,13.0,14.0,North
game_2022_4397,2022-02-20,davidson_wildcats,29,14,24,10,22,18,16,3,7,19,0,27,9,0,18,76,67,14.0,False,0.0,4.0,626.0,0.0,652.0,home,1,0.0,1,30,16,0.5333333333333333,13.0,14.0,North
